Timestamp: 118.7504.
X	Y	X_pix	Y_pix	X_mm	Y_mm	U_m_s	V_m_s
0	0	-38.5	-448.5	-1.06610392685980004	-12.41941843181849947	NaN	NaN
1	0	-22.5	-448.5	-0.62304775929078504	-12.41941843181849947	-0.00598738408818844	-0.00211565469592268
2	0	-6.5	-448.5	-0.17999157716985800	-12.41941843181849947	-0.00270976281262958	-0.00034687988168709
3	0	9.5	-448.5	0.26306460495106898	-12.41941843181849947	-0.00103559918267768	0.00427308620274957
4	0	25.5	-448.5	0.70612080162391100	-12.41941843181849947	0.01916280530981892	-0.00091055764551917
5	0	41.5	-448.5	1.14917696919291989	-12.41941843181849947	0.01899057447349511	-0.00126677230735947
6	0	57.5	-448.5	1.59223307855426999	-12.41941843181849947	0.01849195614461973	-0.00274296871203184
7	0	73.5	-448.5	2.03528930433094990	-12.41941843181849947	0.01759940989383172	-0.00272534945808317
8	0	89.5	-448.5	2.47834553010762004	-12.41941843181849947	0.02108498420292794	0.00167083206029260
9	0	105.5	-448.5	2.92140175588429019	-12.41941843181849947	0.01311841617798944	0.00117495378300146
10	0	121.5	-448.5	3.36445774883031978	-12.41941843181849947	0.01324753116413873	0.00103413478732634
11	0	137.5	-448.5	3.80751397460698993	-12.41941843181849947	0.02099655956126465	0.00196438913472099
12	0	153.5	-448.5	4.25057020038365962	-12.41941843181849947	-0.00106750704453552	-0.00290906915268707
13	0	169.5	-448.5	4.69362642616033998	-12.41941843181849947	-0.00053146949661077	-0.00249376549088131
14	0	185.5	-448.5	5.13668265193700968	-12.41941843181849947	0.01924406228362353	-0.00751206391641291
15	0	201.5	-448.5	5.57973887771368027	-12.41941843181849947	0.01917678195409364	-0.00700855202038805
16	0	217.5	-448.5	6.02279510349034997	-12.41941843181849947	0.00037273197512284	-0.00183887108039454
17	0	233.5	-448.5	6.46585086360574035	-12.41941843181849947	-0.00070877908488399	-0.00462779065102397
18	0	249.5	-448.5	6.90890708938241005	-12.41941843181849947	0.01779509150246330	-0.00683103056122361
19	0	265.5	-448.5	7.35196331515907975	-12.41941843181849947	0.01938980944179173	-0.00697384854571549
20	0	281.5	-448.5	7.79501954093575034	-12.41941843181849947	0.02083131822744040	-0.00612699504669019
21	0	297.5	-448.5	8.23807530105113983	-12.41941843181849947	0.01480573217661648	-0.00385731388766713
22	0	313.5	-448.5	8.68113152682781042	-12.41941843181849947	0.02408489012277691	-0.00195574921014600
23	0	329.5	-448.5	9.12418775260447923	-12.41941843181849947	-0.00169403987670502	-0.00401821528219241
24	0	345.5	-448.5	9.56724397838116047	-12.41941843181849947	0.03481124569201884	-0.00137085507664595
25	0	361.5	-448.5	10.01030020415780086	-12.41941843181849947	0.02878540513486686	-0.00225966826352838
26	0	377.5	-448.5	10.45335642993449987	-12.41941843181849947	-0.00028900807399554	-0.00392635582939351
27	0	393.5	-448.5	10.89641265571120066	-12.41941843181849947	-0.00003593730399857	-0.00341657062678886
28	0	409.5	-448.5	11.33946888148780019	-12.41941843181849947	0.00084963324379725	-0.00057552599642263
29	0	425.5	-448.5	11.78252510726449920	-12.41941843181849947	0.03293111764704910	-0.01490953385502189
30	0	441.5	-448.5	12.22558133304119998	-12.41941843181849947	0.03234809855938026	-0.01356959959577031
31	0	457.5	-448.5	12.66863755881790077	-12.41941843181849947	0.03260106208892972	-0.01268937957791213
32	0	473.5	-448.5	13.11169378459450030	-12.41941843181849947	0.03150884991456934	-0.01280893041421795
33	0	489.5	-448.5	13.55475001037119931	-12.41941843181849947	0.03230630709377506	-0.00531230162074974
34	0	505.5	-448.5	13.99780623614790009	-12.41941843181849947	0.00204535463334597	0.00225897120598512
35	0	521.5	-448.5	14.44086246192460088	-12.41941843181849947	0.02888435437918870	0.00124093662536290
36	0	537.5	-448.5	14.88391868770120041	-12.41941843181849947	0.02017161118798438	0.00226216618237549
37	0	553.5	-448.5	15.32697491347789942	-12.41941843181849947	0.00189137319569898	0.00167641559951032
38	0	569.5	-448.5	15.77003113925460021	-12.41941843181849947	0.00177834474716404	0.00146636817808503
39	0	585.5	-448.5	16.21308736503119974	-12.41941843181849947	0.02987437190125265	0.00479305295732605
40	0	601.5	-448.5	16.65614359080790052	-12.41941843181849947	0.00056150276498455	0.00131989866465239
41	0	617.5	-448.5	17.09919981658460131	-12.41941843181849947	0.02409170135206142	0.00087654416703570
42	0	633.5	-448.5	17.54225604236129854	-12.41941843181849947	0.02228673579396498	0.00040309503835152
43	0	649.5	-448.5	17.98531226813789985	-12.41941843181849947	0.00071229289939633	0.00213298446036226
44	0	665.5	-448.5	18.42836849391460063	-12.41941843181849947	0.01669596275527358	0.00589662088648276
45	0	681.5	-448.5	18.87142471969130142	-12.41941843181849947	0.02362380644742337	0.00852058298802023
46	0	697.5	-448.5	19.31448094546789918	-12.41941843181849947	0.00047632224735307	0.00587622414479221
47	0	713.5	-448.5	19.75753717124459996	-12.41941843181849947	-0.00016794882061811	0.00683250204203748
48	0	729.5	-448.5	20.20059339702130075	-12.41941843181849947	-0.00117120274044591	0.00752362759655402
49	0	745.5	-448.5	20.64364776015279901	-12.41941843181849947	0.02088612749359618	0.00183822391172717
50	0	761.5	-448.5	21.08670398592949979	-12.41941843181849947	0.02178588842615261	0.00117748210236641
51	0	777.5	-448.5	21.52976021170620058	-12.41941843181849947	-0.00133677556620530	0.00646836383024715
52	0	793.5	-448.5	21.97281643748279834	-12.41941843181849947	-0.00115793078067037	0.00628493758844547
53	0	809.5	-448.5	22.41587266325949912	-12.41941843181849947	-0.00106986420312441	0.00610603865482551
54	0	825.5	-448.5	22.85892888903619991	-12.41941843181849947	0.02318655999188707	0.00047925245913333
55	0	841.5	-448.5	23.30198511481290069	-12.41941843181849947	0.02421814150535345	0.00764346780081315
56	0	857.5	-448.5	23.74504134058949845	-12.41941843181849947	0.03041427103306746	0.00075915417096089
57	0	873.5	-448.5	24.18809756636619923	-12.41941843181849947	-0.00126431869295428	0.00421440303901693
58	0	889.5	-448.5	24.63115379214290002	-12.41941843181849947	-0.00166811879220017	0.00355062094675078
59	0	905.5	-448.5	25.07421001791950133	-12.41941843181849947	-0.00195201297577102	0.00312687969261381
60	0	921.5	-448.5	25.51726624369619856	-12.41941843181849947	0.03934602992154494	-0.00317837372905738
61	0	937.5	-448.5	25.96032246947289934	-12.41941843181849947	0.03890860037489288	-0.00345083690850226
62	0	953.5	-448.5	26.40337869524960013	-12.41941843181849947	0.03592118544095126	-0.00624533333568334
63	0	969.5	-448.5	26.84643492102620144	-12.41941843181849947	0.03410977824286546	-0.00494959257502585
64	0	985.5	-448.5	27.28949114680289867	-12.41941843181849947	0.03370299894239543	-0.00415948095334498
65	0	1001.5	-448.5	27.73254737257959945	-12.41941843181849947	0.03558455450917879	-0.00492668064488094
66	0	1017.5	-448.5	28.17560359835620076	-12.41941843181849947	-0.00211021519061111	0.00308782994265598
67	0	1033.5	-448.5	28.61865982413290155	-12.41941843181849947	0.03641957439985917	0.00137875235032975
68	0	1049.5	-448.5	29.06171604990959878	-12.41941843181849947	0.04004919967423316	0.00552001593325999
69	0	1065.5	-448.5	29.50477227568629957	-12.41941843181849947	0.04021474521464046	0.00455441724466914
70	0	1081.5	-448.5	29.94782850146290087	-12.41941843181849947	-0.00180568371908543	0.00387906896708755
71	0	1097.5	-448.5	30.39088472723960166	-12.41941843181849947	-0.00100993488554840	0.00406906535262972
72	0	1113.5	-448.5	30.83394095301629889	-12.41941843181849947	0.02208971759041214	0.00552685705184719
73	0	1129.5	-448.5	31.27699717879299968	-12.41941843181849947	0.03385356839514612	0.01025621601787159
74	0	1145.5	-448.5	31.72005340456960099	-12.41941843181849947	0.02283634384250964	0.00701196901878472
75	0	1161.5	-448.5	32.16310963034629822	-12.41941843181849947	-0.00048780157534318	0.00420959389665611
76	0	1177.5	-448.5	32.60616585612299900	-12.41941843181849947	-0.00035652783050919	0.00409614652683901
77	0	1193.5	-448.5	33.04922208189960031	-12.41941843181849947	0.03523954870440575	0.00667885782809851
78	0	1209.5	-448.5	33.49227830767630110	-12.41941843181849947	0.04020175027514720	0.00725241753586499
79	0	1225.5	-448.5	33.93533453345300188	-12.41941843181849947	0.03100248155311728	0.00405593569666299
80	0	1241.5	-448.5	34.37839075922970267	-12.41941843181849947	0.03164699640096744	0.00431843361111776
81	0	1257.5	-448.5	34.82144698500629687	-12.41941843181849947	0.03004504495082326	0.00267864805203305
82	0	1273.5	-448.5	35.26450321078299766	-12.41941843181849947	0.04336932706755080	-0.01321495003026198
83	0	1289.5	-448.5	35.70755943655969844	-12.41941843181849947	0.02607382329346816	-0.00125768994381688
84	0	1305.5	-448.5	36.15061566233629975	-12.41941843181849947	0.02892695316559415	0.00028884274899632
85	0	1321.5	-448.5	36.59367188811300053	-12.41941843181849947	0.03825517778859808	-0.00979068683596439
86	0	1337.5	-448.5	37.03672811388970132	-12.41941843181849947	0.03311774110215136	-0.00270549526689448
87	0	1353.5	-448.5	37.47978433966640210	-12.41941843181849947	0.04144297150152429	-0.00953567221574946
88	0	1369.5	-448.5	37.92284056544300341	-12.41941843181849947	0.04104161954285698	-0.00786738104856844
89	0	1385.5	-448.5	38.36589679121969709	-12.41941843181849947	0.03581771500107455	-0.00171561700372678
90	0	1401.5	-448.5	38.80895301699639788	-12.41941843181849947	0.03555116204548909	-0.00200404389708098
91	0	1417.5	-448.5	39.25200924277309866	-12.41941843181849947	0.03607020778566245	-0.00333605987302666
92	0	1433.5	-448.5	39.69506546854969997	-12.41941843181849947	0.03636461092391930	-0.00046432117615006
93	0	1449.5	-448.5	40.13812169432640076	-12.41941843181849947	0.02863016939357254	0.00037529204045348
94	0	1465.5	-448.5	40.58117792010310154	-12.41941843181849947	0.03767485155123151	-0.00424942323376287
95	0	1481.5	-448.5	41.02423414587970285	-12.41941843181849947	0.04037331550439018	-0.00505382242198469
96	0	1497.5	-448.5	41.46729037165639653	-12.41941843181849947	0.04196097705698441	-0.00903808813593367
97	0	1513.5	-448.5	41.91034659743309732	-12.41941843181849947	0.04276884586959846	-0.00933332959220143
98	0	1529.5	-448.5	42.35340282320979810	-12.41941843181849947	0.04110703834886927	-0.00800671966921654
99	0	1545.5	-448.5	42.79645904898639941	-12.41941843181849947	0.03973009606816950	-0.00819931205945508
100	0	1561.5	-448.5	43.23951527476310019	-12.41941843181849947	0.02916746225259027	-0.00259667604162248
101	0	1577.5	-448.5	43.68257150053980098	-12.41941843181849947	0.03842668457092639	-0.00684787478902962
102	0	1593.5	-448.5	44.12562772631650176	-12.41941843181849947	-0.00087085684985806	0.00216367625529442
103	0	1609.5	-448.5	44.56868395209310307	-12.41941843181849947	-0.00105248385644931	0.00337498067130106
104	0	1625.5	-448.5	45.01174017786979675	-12.41941843181849947	-0.00119678823889213	0.00361348264726766
105	0	1641.5	-448.5	45.45479267835619908	-12.41941843181849947	-0.00123525596297024	0.00376874422488564
106	0	1657.5	-448.5	45.89784890413280039	-12.41941843181849947	-0.00163690585496681	0.00407885532640144
107	0	1673.5	-448.5	46.34090512990950117	-12.41941843181849947	0.02914649725646283	0.00641465344004601
108	0	1689.5	-448.5	46.78396135568620195	-12.41941843181849947	0.02330926984933256	0.00476058810316016
109	0	1705.5	-448.5	47.22701758146290274	-12.41941843181849947	0.03095496643228281	0.00864799965249998
110	0	1721.5	-448.5	47.67007380723949694	-12.41941843181849947	-0.00140188375190804	0.00450443655888111
111	0	1737.5	-448.5	48.11313003301619773	-12.41941843181849947	0.02803090570870843	0.00246321994860613
112	0	1753.5	-448.5	48.55618625879289851	-12.41941843181849947	0.02929143062834400	0.00209787716644052
113	0	1769.5	-448.5	48.99924248456949982	-12.41941843181849947	-0.00132066730332268	0.00407421391103568
114	0	1785.5	-448.5	49.44229871034620061	-12.41941843181849947	0.02767392891133334	-0.00300566522738257
115	0	1801.5	-448.5	49.88535493612290139	-12.41941843181849947	0.02302717047667743	-0.00238194710530385
116	0	1817.5	-448.5	50.32841116189960218	-12.41941843181849947	0.02259119925388171	0.00094667147610398
117	0	1833.5	-448.5	50.77146738767620349	-12.41941843181849947	0.02625874658424511	0.00107799499032481
118	0	1849.5	-448.5	51.21452361345289717	-12.41941843181849947	0.01840598712466524	-0.00107922554124208
0	1	-38.5	-432.5	-1.06610392685980004	-11.97636220604180046	NaN	NaN
1	1	-22.5	-432.5	-0.62304775929078504	-11.97636220604180046	-0.00593588952347088	-0.00235351772448604
2	1	-6.5	-432.5	-0.17999157716985800	-11.97636220604180046	-0.00559700016752014	-0.00201032623714617
3	1	9.5	-432.5	0.26306460495106898	-11.97636220604180046	-0.00527335521439320	-0.00216156791375962
4	1	25.5	-432.5	0.70612080162391100	-11.97636220604180046	-0.00444340928982993	-0.00225661800945123
5	1	41.5	-432.5	1.14917696919291989	-11.97636220604180046	-0.00452164719753365	-0.00246093273349484
6	1	57.5	-432.5	1.59223307855426999	-11.97636220604180046	-0.00388340398353320	-0.00241832981261166
7	1	73.5	-432.5	2.03528930433094990	-11.97636220604180046	-0.00339177635072644	-0.00227968509366999
8	1	89.5	-432.5	2.47834553010762004	-11.97636220604180046	-0.00342598631843144	-0.00239087382799923
9	1	105.5	-432.5	2.92140175588429019	-11.97636220604180046	-0.00288034161255616	-0.00240403075611122
10	1	121.5	-432.5	3.36445774883031978	-11.97636220604180046	-0.00220372470724963	-0.00333510945527291
11	1	137.5	-432.5	3.80751397460698993	-11.97636220604180046	-0.00135530160711834	-0.00314977693674151
12	1	153.5	-432.5	4.25057020038365962	-11.97636220604180046	-0.00117574114238163	-0.00305057526775083
13	1	169.5	-432.5	4.69362642616033998	-11.97636220604180046	-0.00055366578717445	-0.00256864040629975
14	1	185.5	-432.5	5.13668265193700968	-11.97636220604180046	0.00061619186861557	-0.00158740367564101
15	1	201.5	-432.5	5.57973887771368027	-11.97636220604180046	0.00061506631482390	-0.00123401438700127
16	1	217.5	-432.5	6.02279510349034997	-11.97636220604180046	0.00055431909702707	-0.00223678396211369
17	1	233.5	-432.5	6.46585086360574035	-11.97636220604180046	-0.00008988266799871	-0.00513931572404828
18	1	249.5	-432.5	6.90890708938241005	-11.97636220604180046	-0.00130253707170430	-0.00599792156967044
19	1	265.5	-432.5	7.35196331515907975	-11.97636220604180046	-0.00143743117731304	-0.00611607321945933
20	1	281.5	-432.5	7.79501954093575034	-11.97636220604180046	-0.00186168749860020	-0.00556988122171984
21	1	297.5	-432.5	8.23807530105113983	-11.97636220604180046	-0.00250855267255793	-0.00446969356270991
22	1	313.5	-432.5	8.68113152682781042	-11.97636220604180046	-0.00191245463001949	-0.00371715404257404
23	1	329.5	-432.5	9.12418775260447923	-11.97636220604180046	-0.00139335595679130	-0.00383522565885189
24	1	345.5	-432.5	9.56724397838116047	-11.97636220604180046	-0.00042077800018422	-0.00402628598823047
25	1	361.5	-432.5	10.01030020415780086	-11.97636220604180046	-0.00034229639308078	-0.00402862307240736
26	1	377.5	-432.5	10.45335642993449987	-11.97636220604180046	-0.00012008632950040	-0.00367523417997312
27	1	393.5	-432.5	10.89641265571120066	-11.97636220604180046	0.00014790093787043	-0.00311365488129279
28	1	409.5	-432.5	11.33946888148780019	-11.97636220604180046	0.00085861892040366	-0.00111664352618468
29	1	425.5	-432.5	11.78252510726449920	-11.97636220604180046	0.00147224932046077	-0.00005014751966988
