Timestamp: 43.7460.
X	Y	X_pix	Y_pix	X_mm	Y_mm	U_m_s	V_m_s
0	0	-38.5	-448.5	-1.06610392685980004	-12.41941843181849947	NaN	NaN
1	0	-22.5	-448.5	-0.62304775929078504	-12.41941843181849947	-0.00576081303445033	-0.00146215102057324
2	0	-6.5	-448.5	-0.17999157716985800	-12.41941843181849947	-0.00011726891967832	-0.00021893905637202
3	0	9.5	-448.5	0.26306460495106898	-12.41941843181849947	-0.00086116936425738	0.00004188859355499
4	0	25.5	-448.5	0.70612080162391100	-12.41941843181849947	-0.00057735724831021	-0.00031684651537302
5	0	41.5	-448.5	1.14917696919291989	-12.41941843181849947	0.01598388564009356	-0.00629708542602761
6	0	57.5	-448.5	1.59223307855426999	-12.41941843181849947	-0.00345042598117758	-0.00100048968242379
7	0	73.5	-448.5	2.03528930433094990	-12.41941843181849947	0.01614872397209767	-0.00711545680254120
8	0	89.5	-448.5	2.47834553010762004	-12.41941843181849947	0.01582581956146147	-0.00760263321813176
9	0	105.5	-448.5	2.92140175588429019	-12.41941843181849947	0.01537310789288198	-0.00772150506289744
10	0	121.5	-448.5	3.36445774883031978	-12.41941843181849947	0.00984522307847548	-0.00516862649917306
11	0	137.5	-448.5	3.80751397460698993	-12.41941843181849947	-0.00084090676158498	-0.00178375966669817
12	0	153.5	-448.5	4.25057020038365962	-12.41941843181849947	0.01784215840732924	-0.00508014475632384
13	0	169.5	-448.5	4.69362642616033998	-12.41941843181849947	0.01361017741863009	-0.00331866306765074
14	0	185.5	-448.5	5.13668265193700968	-12.41941843181849947	0.01741030811437097	-0.00299564107618356
15	0	201.5	-448.5	5.57973887771368027	-12.41941843181849947	0.02174186837761538	-0.00581408241549555
16	0	217.5	-448.5	6.02279510349034997	-12.41941843181849947	-0.00006322543396226	-0.00334208745217978
17	0	233.5	-448.5	6.46585086360574035	-12.41941843181849947	-0.00081127797575444	-0.00588018911754962
18	0	249.5	-448.5	6.90890708938241005	-12.41941843181849947	0.01506596627475383	-0.00563741017904107
19	0	265.5	-448.5	7.35196331515907975	-12.41941843181849947	0.01579121585941043	-0.00488360858124182
20	0	281.5	-448.5	7.79501954093575034	-12.41941843181849947	0.01877886104319126	-0.00371120475843503
