>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:40:05.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#8, 0.044 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	0.171284660696983	-0.620894312858582	0.000758778002990788	-0.00275051452279562	0	0.00285325677041732	64	64	0.66962456703186	0.124881714582443	5.36207057430969	2.87987494468689	3.09077787399292	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	0.165885776281357	-0.598285794258118	0.000734861356172575	-0.00265036050710948	0	0.00275035125582923	64	64	0.645158648490906	0.102390199899673	6.30098045636263	2.88806176185608	4.04127645492554	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	0.10260159522295	-0.497857630252838	0.000454517253384794	-0.00220547138850495	0	0.00225181925987376	64	64	0.675239086151123	0.122369587421417	5.51803025882346	2.78650856018066	2.65547943115234	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	0.0453135073184967	-0.368147492408752	0.000200735386646581	-0.00163086535571425	0	0.00164317269449109	64	64	0.786288678646088	0.203521326184273	3.86342155580376	2.67855072021484	2.3062117099762	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	0.0198555402457714	-0.31330880522728	8.79585312233099E-05	-0.00138793414764882	0	0.00139071848388688	64	64	0.795036792755127	0.225561022758484	3.5247082276551	2.64631986618042	2.25129246711731	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	0.00781002780422568	-0.146500632166862	3.45978284131152E-05	-0.000648986643988592	0	0.000649908204138461	64	64	0.847991228103638	0.153271183371544	5.53262008846129	2.59339594841003	3.10480785369873	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.00709180813282728	-0.0904881879687309	-3.14161699636381E-05	-0.000400855781724872	0	0.000402084982904662	64	64	0.831363916397095	0.14359974861145	5.78945244985481	2.66914224624634	2.41147494316101	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.0167335867881775	0.00040881332824938	-7.41285151533127E-05	1.81101191164951E-06	0	7.41506340025427E-05	64	64	0.821337401866913	0.179849222302437	4.56681097283669	2.69518709182739	2.58196187019348	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.0531556457281113	0.0229705143719912	-0.00023547546259624	0.000101757629386819	0	0.000256521555864879	64	64	0.808951020240784	0.184768527746201	4.37818621011022	2.70643138885498	2.50954747200012	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.237846210598946	0.166122987866402	-0.00105364060017298	0.000735912185429873	0	0.00128519463856532	64	64	0.723289430141449	0.122647903859615	5.89728325866325	2.98316502571106	2.14395046234131	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	-0.351404845714569	0.347491294145584	-0.00155669670586727	0.00153935997044664	0	0.00218927699313529	64	64	0.696719110012054	0.136960923671722	5.08699190494655	3.0820140838623	2.14163732528687	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	-0.502690136432648	0.418699353933334	-0.00222687902287008	0.00185480625257568	0	0.00289815396711297	64	64	0.807965993881226	0.124656014144421	6.48156448308346	2.91463565826416	2.46294331550598	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	-0.414087533950806	0.461823672056198	-0.00183437624125852	0.00204584369779965	0	0.00274780141755555	64	64	0.81289404630661	0.10626757144928	7.64950243258918	2.97185039520264	2.65403270721436	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	-0.369176059961319	0.311253637075424	-0.00163542183164327	0.00137882990924399	0	0.00213910646907564	64	64	0.833000302314758	0.12566776573658	6.62859164744651	2.74398112297058	2.55849456787109	0
14	0	185.5	-448.5	5.13668265193701	-12.4194184318185	-0.263951450586319	0.235499188303947	-0.00116928482531615	0.00104324347013969	0	0.00156703029348629	64	64	0.840131223201752	0.163261711597443	5.14591703701648	2.66891574859619	2.07630324363708	0
15	0	201.5	-448.5	5.57973887771368	-12.4194184318185	-0.0999121963977814	0.13849712908268	-0.000442603421395966	0.000613531734819054	0	0.000756517665531673	64	64	0.856005311012268	0.12418744713068	6.89284892144944	2.65109705924988	3.39048337936401	0
16	0	217.5	-448.5	6.02279510349035	-12.4194184318185	-0.0203587263822556	0.130298838019371	-9.01876074886361E-05	0.00057721392973574	0	0.000584217190114686	64	64	0.864612102508545	0.154435366392136	5.59853693300509	2.55917835235596	2.60939502716064	0
17	0	233.5	-448.5	6.46585086360574	-12.4194184318185	0.0864245221018791	0.162409231066704	0.000382854051396396	0.000719460525622148	0	0.000814985075077533	64	64	0.850091636180878	0.0980546921491623	8.66956611201946	2.56146311759949	2.86726570129395	0
18	0	249.5	-448.5	6.90890708938241	-12.4194184318185	0.212144091725349	0.207433626055717	0.000939782170864821	0.000918915166665986	0	0.00131438031490287	64	64	0.858429253101349	0.0979502946138382	8.76392721926609	2.58639693260193	2.46837520599365	0
