>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:40:05.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#1, 0.000 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	0.20384781062603	-0.703014552593231	0.000903030277384247	-0.00311430093109061	0	0.00324258137465577	64	64	0.74855238199234	0.227459147572517	3.29093109677504	2.65654706954956	2.19024229049683	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	0.201635718345642	-0.691979169845581	0.000893230877040316	-0.00306541502589964	0	0.00319290317433985	64	64	0.720254421234131	0.208696007728577	3.45121322191688	2.6939435005188	2.71547865867615	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	0.0960279032588005	-0.583287835121155	0.000425396298592128	-0.00258392069027723	0	0.00261870352359687	64	64	0.748276233673096	0.20386104285717	3.67052097441371	2.55683040618896	1.93406105041504	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	0.0628773123025894	-0.352918893098831	0.00027854170518392	-0.0015634038204798	0	0.00158802298075866	64	64	0.766140818595886	0.154744103550911	4.95101784827507	2.71728205680847	2.47950720787048	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	0.0203827116638422	-0.269686549901962	9.0293860459506E-05	-0.00119469087853756	0	0.00119809819150916	64	64	0.790293276309967	0.123671486973763	6.39026258718496	2.78915596008301	2.74859547615051	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	-0.0065064812079072	-0.106140695512295	-2.88232162608351E-05	-0.000470195198152328	0	0.000471077809030659	64	64	0.824418842792511	0.141373410820961	5.83149856826031	2.7566454410553	2.86492204666138	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.046227864921093	-0.0234777461737394	-0.000204785921194709	-0.000104004627641174	0	0.000229682903347952	64	64	0.805783629417419	0.153890177607536	5.23609525925947	2.78710174560547	2.71567535400391	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.075517825782299	0.0728415623307228	-0.000334538217281872	0.000322682573997756	0	0.000464800884663477	64	64	0.795605480670929	0.187195301055908	4.25013596058862	2.79589867591858	2.56270408630371	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.120916120707989	0.136618480086327	-0.00053564920657146	0.000605209462830582	0	0.00080820700714626	64	64	0.787935137748718	0.210337221622467	3.74605660220699	2.85740613937378	2.81969738006592	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.360526829957962	0.422890335321426	-0.00159710640139605	0.00187337198096775	0	0.00246176185616222	64	64	0.747052788734436	0.10844511538744	6.88876383288869	3.13084554672241	2.92908596992493	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	-0.446508884429932	0.511092185974121	-0.00197800035488733	0.00226409946249478	0	0.00300643173546374	64	64	0.788403570652008	0.101385660469532	7.77628282935471	3.06657147407532	2.79188323020935	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	-0.347420185804367	0.513214588165283	-0.00153904496591019	0.00227350154257364	0	0.00274544507706459	64	64	0.839564740657806	0.123921543359756	6.77497001647621	2.64179921150208	2.1527054309845	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	-0.445620089769363	0.488250017166138	-0.00197406306222568	0.00216291039418257	0	0.00292832825122233	64	64	0.84350174665451	0.142121285200119	5.93508386493119	2.7234058380127	2.6566526889801	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	-0.249685019254684	0.226751267910004	-0.00110608562095323	0.00100449084897777	0	0.00149413094023234	64	64	0.851115584373474	0.112478643655777	7.56690831886432	2.59374046325684	2.55986261367798	0
