>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:28:51.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#12, 0.069 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-0.0135444886982441	-0.445045918226242	-6.00212177008378E-05	-0.00197218208378656	0	0.00197309521265016	64	64	0.670461177825928	0.168063089251518	3.98934222149478	2.87450695037842	2.21139931678772	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	0.000631604518275708	-0.419044584035873	2.79890021224453E-06	-0.00185695944417856	0	0.0018569615534971	64	64	0.658799588680267	0.109673917293549	6.00689393556494	2.86783671379089	2.33252811431885	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	0.00871751178056002	-0.329685389995575	3.86308914310249E-05	-0.00146097198695107	0	0.00146148263500752	64	64	0.711313664913177	0.180562496185303	3.93943194152118	2.60200095176697	1.9011173248291	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	0.0450131557881832	-0.223236411809921	0.00019947186513689	-0.000989252645154055	0	0.00100916293081221	64	64	0.68539422750473	0.104268044233322	6.57338720165321	2.57261896133423	2.17995548248291	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	0.0130963828414679	-0.138390898704529	5.80354757668456E-05	-0.000613267170434862	0	0.000616007093125287	64	64	0.706190288066864	0.0847887173295021	8.32882381416974	2.6617386341095	2.79570126533508	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	0.0109353670850396	-0.0558812320232391	4.84591233432702E-05	-0.000247632794960557	0	0.000252329720356473	64	64	0.759814500808716	0.150310873985291	5.05495364815104	2.63024616241455	3.36558723449707	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	0.0178458523005247	-0.0059151784516871	7.90823345089174E-05	-2.62125962447031E-05	0	8.33133592724969E-05	64	64	0.790667414665222	0.097417339682579	8.11629035694778	2.78235507011414	3.68147659301758	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	0.0294300429522991	0.0114611219614744	0.000130416662772509	5.07889601203396E-05	0	0.000139957223460683	64	64	0.835011839866638	0.162909239530563	5.12562603737391	2.60875725746155	1.87715566158295	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	0.0527322292327881	0.0159445703029633	0.000233678264358696	7.06569695336331E-05	0	0.000244126890320115	64	64	0.844495117664337	0.103926755487919	8.12586820111503	2.63130521774292	3.2270975112915	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	0.0890132933855057	0.0100770071148872	0.000394454628712017	4.46553761674259E-05	0	0.000396974251977366	64	64	0.842120945453644	0.115450948476791	7.29418819476335	2.64298605918884	2.21053791046143	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	0.0966570600867271	0.00838568061590195	0.000428327312683314	3.71604106312257E-05	0	0.000429936254471277	64	64	0.837071120738983	0.198840245604515	4.20976708308781	2.43465423583984	2.20503902435303	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	0.2419273853302	0.055975291877985	0.00107208006047367	0.000248049612984802	0	0.00110040186594132	64	64	0.885538637638092	0.152684196829796	5.7998054548189	2.69555425643921	2.34057474136353	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	0.282667815685272	0.0595211908221245	0.0012526177163458	0.00026376295419782	0	0.00128008673116728	64	64	0.879502952098846	0.145433023571968	6.04747759826104	2.65096640586853	2.54584622383118	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	0.287348091602325	0.0637452080845833	0.0012733579499549	0.00028248131746206	0	0.00130431444193049	64	64	0.869067072868347	0.19064661860466	4.55852340434379	2.66365718841553	1.89523148536682	0
14	0	185.5	-448.5	5.13668265193701	-12.4194184318185	0.220124989748001	0.0601921752095222	0.000975464650265631	0.000266736362857763	0	0.00101127620914785	64	64	0.830208301544189	0.13153937458992	6.31148128940404	2.66679620742798	2.80879783630371	0
15	0	201.5	-448.5	5.57973887771368	-12.4194184318185	0.577407121658325	0.160927429795265	0.00255872918669579	0.000713135837975937	0	0.00265624881633001	64	64	0.776663601398468	0.129333764314651	6.00511092763797	2.95487427711487	2.93511843681335	0
16	0	217.5	-448.5	6.02279510349035	-12.4194184318185	0.641368508338928	0.19206714630127	0.00284216848070928	0.000851128769653864	0	0.00296687408820627	64	64	0.779554069042206	0.184529036283493	4.22456045261393	2.92976522445679	2.16316676139832	0
17	0	233.5	-448.5	6.46585086360574	-12.4194184318185	0.752360701560974	0.234205827116966	0.00333402068280367	0.00103786265021688	0	0.00349182656987397	64	64	0.807053089141846	0.116971425712109	6.89957469722711	2.79373812675476	2.99769568443298	0
18	0	249.5	-448.5	6.90890708938241	-12.4194184318185	0.993413269519806	0.282276779413223	0.00440222406656659	0.0012508848732879	0	0.0045764931660037	64	64	0.851787567138672	0.180752128362656	4.71246217045738	2.71691918373108	2.37039661407471	0
19	0	265.5	-448.5	7.35196331515908	-12.4194184318185	1.00274455547333	0.281687259674072	0.00444357484459321	0.00124827246809559	0	0.00461557597208701	64	64	0.800503849983215	0.130277022719383	6.14462806467032	2.85317397117615	3.31848526000977	0
20	0	281.5	-448.5	7.79501954093575	-12.4194184318185	1.00786316394806	0.274781346321106	0.00446625751061566	0.00121766951673905	0	0.00462927372307216	64	64	0.846793532371521	0.131049036979675	6.46165398760505	2.84460234642029	1.95137286186218	0
21	0	297.5	-448.5	8.23807530105114	-12.4194184318185	0.98932421207428	0.256551027297974	0.00438410376593383	0.00113688345155632	0	0.00452911357915628	64	64	0.81076967716217	0.137165039777756	5.91090614981657	2.95038437843323	3.13551354408264	0
22	0	313.5	-448.5	8.68113152682781	-12.4194184318185	0.735673069953918	0.199866607785225	0.00326007090205422	0.000885691401445087	0	0.00337824089505387	64	64	0.769132673740387	0.169991940259933	4.52452435429769	2.87495160102844	1.77974092960358	0
23	0	329.5	-448.5	9.12418775260448	-12.4194184318185	0.531515419483185	0.138478726148605	0.00235536412004155	0.00061365637007602	0	0.00243399142942492	64	64	0.818337738513947	0.16559761762619	4.94172410355088	2.6447639465332	1.87447011470795	0
24	0	345.5	-448.5	9.56724397838116	-12.4194184318185	0.523047804832458	0.135828375816345	0.0023178406258971	0.000601911574253886	0	0.00239471975610506	64	64	0.879590749740601	0.176420569419861	4.98576074566042	2.5874764919281	3.1474609375	0
25	0	361.5	-448.5	10.0103002041578	-12.4194184318185	0.481440216302872	0.107978470623493	0.00213346023437557	0.000478497153837664	0	0.00218646108995624	64	64	0.890296459197998	0.137593477964401	6.47048444715046	2.51549911499023	3.08312082290649	0
26	0	377.5	-448.5	10.4533564299345	-12.4194184318185	0.321967869997025	0.086047388613224	0.00142677247168967	0.000381311480972512	0	0.0014768473622866	64	64	0.921540141105652	0.162417247891426	5.67390565392224	2.57930970191956	2.88809585571289	0
27	0	393.5	-448.5	10.8964126557112	-12.4194184318185	0.300078183412552	0.0816704481840134	0.00132977023903543	0.000361915452062295	0	0.00137814066156753	64	64	0.918891370296478	0.177236944437027	5.18453628962761	2.64372086524963	2.40428137779236	0
28	0	409.5	-448.5	11.3394688814878	-12.4194184318185	0.222599908709526	0.0725443810224533	0.000986432037303348	0.000321474083173452	0	0.00103749397606475	64	64	0.909853279590607	0.157185241580009	5.78841416945292	2.67992496490479	2.52240514755249	0
29	0	425.5	-448.5	11.7825251072645	-12.4194184318185	0.150439336895943	0.0651708468794823	0.000666658771089059	0.000288798911162182	0	0.000726525104974657	64	64	0.915605306625366	0.145931705832481	6.27420409706176	2.69545984268188	2.81520962715149	0
30	0	441.5	-448.5	12.2255813330412	-12.4194184318185	0.0179233998060226	0.11779710650444	7.94259795008655E-05	0.000522007580466909	0	0.000528015530344126	64	64	0.876506149768829	0.11688207089901	7.49906416807212	2.7858247756958	1.92252397537231	0
31	0	457.5	-448.5	12.6686375588179	-12.4194184318185	-0.0600228495895863	0.253907054662704	-0.00026598601117429	0.0011251669179409	0	0.00115617868487922	64	64	0.823322772979736	0.15833480656147	5.19988492018714	2.80846571922302	3.12498307228088	0
32	0	473.5	-448.5	13.1116937845945	-12.4194184318185	-0.107613019645214	0.360698461532593	-0.000476877689772615	0.00159840370251936	0	0.00166802479814614	64	64	0.814415454864502	0.170359492301941	4.78056986352749	2.80974912643433	2.05732822418213	0
33	0	489.5	-448.5	13.5547500103712	-12.4194184318185	-0.110470622777939	0.533920764923096	-0.000489540908263402	0.00236602319809987	0	0.00241613660102447	64	64	0.790345728397369	0.287782043218613	2.74633441182772	2.89074683189392	1.74681711196899	0
34	0	505.5	-448.5	13.9978062361479	-12.4194184318185	-0.141463413834572	0.934281051158905	-0.000626882752655646	0.0041401848098294	0	0.0041873753408453	64	64	0.777432978153229	0.206117913126945	3.77178754800616	2.81790041923523	2.28068995475769	0
35	0	521.5	-448.5	14.4408624619246	-12.4194184318185	-0.0950949862599373	1.04596722126007	-0.000421405119065574	0.00463511230980096	0	0.00465422908749054	64	64	0.788790464401245	0.151708096265793	5.19939597039886	2.85696005821228	2.68108749389648	0
36	0	537.5	-448.5	14.8839186877012	-12.4194184318185	-0.131652861833572	0.841516435146332	-0.000583408149033753	0.00372910652281019	0	0.00377446691955626	64	64	0.834497094154358	0.32524710893631	2.56573254988646	2.74637699127197	1.82050919532776	0
37	0	553.5	-448.5	15.3269749134779	-12.4194184318185	-0.222027957439423	0.891233086585999	-0.000983897485245905	0.0039494215177796	0	0.0040701332394129	64	64	0.835943937301636	0.162043020129204	5.15877781489818	2.70357394218445	2.33298420906067	0
38	0	569.5	-448.5	15.7700311392546	-12.4194184318185	-0.301928639411926	0.905341982841492	-0.0013379703730426	0.00401194385823379	0	0.00422916755884176	64	64	0.796184539794922	0.138690188527107	5.74074163609134	2.81535601615906	3.51357340812683	0
39	0	585.5	-448.5	16.2130873650312	-12.4194184318185	-0.289633125066757	0.997105717658997	-0.00128348387601073	0.00441858682772716	0	0.00460122162193297	64	64	0.758597314357758	0.140283465385437	5.40760318597397	2.8294882774353	3.60454130172729	0
40	0	601.5	-448.5	16.6561435908079	-12.4194184318185	-0.406106978654861	1.57084488868713	-0.0017996275768485	0.00696106181183213	0	0.00718992635313472	64	64	0.772306144237518	0.1847835034132	4.17951889628664	2.6849091053009	2.66202116012573	0
41	0	617.5	-448.5	17.0991998165846	-12.4194184318185	-0.47521910071373	1.77655267715454	-0.00210589190444914	0.00787263789487473	0	0.00814942992712018	64	64	0.805809557437897	0.110024809837341	7.32388957208098	2.66614055633545	3.32754850387573	0
42	0	633.5	-448.5	17.5422560423613	-12.4194184318185	-0.295453161001205	1.82358312606812	-0.00130927485650699	0.00808104921815899	0	0.00818642517318698	64	64	0.841722369194031	0.153873279690742	5.47023089964509	2.40744018554688	1.9281622171402	0
43	0	649.5	-448.5	17.9853122681379	-12.4194184318185	-0.335894882678986	1.78608584403992	-0.00148848881098675	0.00791488329060383	0	0.00805363125827799	64	64	0.872795283794403	0.162900313735008	5.35784900460161	2.53640604019165	3.36322927474976	0
44	0	665.5	-448.5	18.4283684939146	-12.4194184318185	-0.306159228086472	1.78175759315491	-0.00135671785694508	0.00789570302515263	0	0.00801141745290795	64	64	0.872227787971497	0.169110700488091	5.15773268902592	2.54084753990173	2.31665897369385	0
