>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:33:27.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#21, 0.125 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-1.06910419464111	0.927265882492065	-0.00473605016641835	0.0041077172450575	0	0.00626925132246061	64	64	0.695276081562042	0.112461112439632	6.18236887826676	2.79209780693054	2.31892967224121	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-1.02460622787476	1.01369023323059	-0.00453892756231162	0.00449057053732728	0	0.00638491089731282	64	64	0.652658522129059	0.0960662141442299	6.79384035212613	2.89574456214905	2.79110836982727	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-0.822263836860657	1.85133016109467	-0.00364256617916552	0.00820125162869745	0	0.00897378496771641	64	64	0.772836863994598	0.202521562576294	3.81607199827651	2.68575310707092	2.68855404853821	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	-0.803456127643585	1.8981237411499	-0.00355924945960353	0.00840854362485532	0	0.00913081938309937	64	64	0.81772655248642	0.175550684332848	4.65806530799956	2.66690921783447	2.41555118560791	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	-0.745517492294312	1.97295033931732	-0.00330258571722611	0.00874001975644256	0	0.00934318028096602	64	64	0.82562243938446	0.161242708563805	5.12037069296536	2.69035744667053	2.38749408721924	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	-0.673165678977966	1.99456965923309	-0.00298207269406603	0.00883579169728628	0	0.00932544757480988	64	64	0.804542064666748	0.309628814458847	2.5984082459279	2.65305733680725	1.58632063865662	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.663845062255859	1.94824433326721	-0.00294078307178308	0.00863057403108515	0	0.00911784037924152	64	64	0.797850072383881	0.114172704517841	6.98809821273178	2.75385713577271	3.08921265602112	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.580570459365845	1.93653976917267	-0.00257188292261841	0.00857872370348782	0	0.00895595233062571	64	64	0.76092803478241	0.0983987674117088	7.7331053507878	2.6978132724762	2.1600124835968	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.551632583141327	1.59221434593201	-0.00244369033465936	0.00705338830005838	0	0.00746471090954687	64	64	0.824167847633362	0.24754786491394	3.32932723099786	2.8737781047821	3.18596482276917	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.454110354185104	1.48907399177551	-0.00201167428702553	0.00659648438562627	0	0.00689640773786548	64	64	0.831714987754822	0.274921655654907	3.02528000485645	2.62566304206848	2.34255003929138	0
