>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:33:27.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#8, 0.044 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-1.17610323429108	0.660518169403076	-0.00521004776373479	0.00292604518979921	0	0.00597547806900376	64	64	0.638186156749725	0.118864625692368	5.36901666944553	2.78825044631958	3.88804769515991	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-1.17986440658569	0.862762749195099	-0.00522670947057416	0.00382197327668016	0	0.00647502676577069	64	64	0.597605586051941	0.0826731622219086	7.22853184746784	2.90475916862488	3.1823890209198	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-1.06195521354675	1.24301707744598	-0.00470438072458903	0.00550647099319922	0	0.0072424043522044	64	64	0.587375640869141	0.134105056524277	4.37996639420386	2.93254208564758	2.07667589187622	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	-0.911672949790955	1.67832851409912	-0.00403864174064528	0.00743486750715826	0	0.00846096223595638	64	64	0.473090767860413	0.271686255931854	1.74131284719487	2.77569913864136	2.71401810646057	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	-0.829779803752899	1.7964471578598	-0.00367586134013226	0.00795812410389032	0	0.00876605360722823	64	64	0.535159409046173	0.226376429200172	2.36402443018023	2.72140288352966	2.51694774627686	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	-0.780037462711334	1.86383605003357	-0.00345550655736291	0.00825665176433174	0	0.00895057673702765	64	64	0.537768304347992	0.246283426880836	2.18353427658041	2.70812082290649	2.51409268379211	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.599847793579102	1.98332440853119	-0.00265728004514999	0.00878597609304011	0	0.0091790257187691	64	64	0.667212843894958	0.150310859084129	4.43888650467707	2.76943922042847	2.64139366149902	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.54413378238678	2.01143646240234	-0.00241047121837534	0.00891051035086288	0	0.00923079445158706	64	64	0.838212907314301	0.192748427391052	4.34874057682305	2.78389120101929	2.94723629951477	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.468687534332275	1.97585391998291	-0.00207625008497672	0.00875288239767379	0	0.00899576370759446	64	64	0.8218052983284	0.187714427709579	4.37795489859654	2.88226413726807	2.97045946121216	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.384664952754974	1.75663256645203	-0.00170403644718844	0.00778174849596749	0	0.00796613770078316	64	64	0.801361560821533	0.159636214375496	5.01992335483835	2.93600535392761	3.47456240653992	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	-0.182740554213524	1.34586119651794	-0.000809526738864653	0.00596206260876613	0	0.00601677023757631	64	64	0.794441223144531	0.127367183566093	6.23740904761609	2.78786492347717	2.71400666236877	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	-0.16206282377243	1.14460384845734	-0.000717925967688586	0.00507050788327436	0	0.00512108073451582	64	64	0.804535686969757	0.167602926492691	4.8002484431848	2.81340003013611	2.85005617141724	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	-0.17917275428772	0.999804139137268	-0.000793721656893177	0.00442905619796613	0	0.00449961474721597	64	64	0.814242243766785	0.156170591711998	5.21380008131345	2.77148413658142	3.60521650314331	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	-0.275921911001205	0.630639612674713	-0.00122231305336371	0.00279368545884407	0	0.00304938151817383	64	64	0.85187041759491	0.148550868034363	5.73453678774772	2.83031320571899	3.04759383201599	0
14	0	185.5	-448.5	5.13668265193701	-12.4194184318185	-0.345179736614227	0.466040551662445	-0.00152911994661553	0.00206452415332591	0	0.00256913755778151	64	64	0.817205250263214	0.123760648071766	6.6031106251911	2.62258362770081	2.35571122169495	0
15	0	201.5	-448.5	5.57973887771368	-12.4194184318185	-0.598543047904968	0.471291065216064	-0.00265150012117431	0.00208778352852437	0	0.00337480265416587	64	64	0.861309468746185	0.139917552471161	6.15583572992898	2.78481340408325	2.66279935836792	0
16	0	217.5	-448.5	6.02279510349035	-12.4194184318185	-0.68715500831604	0.524073958396912	-0.00304404435769972	0.00232160772572257	0	0.00382832450084606	64	64	0.845572710037231	0.144187986850739	5.86437697415498	2.8371365070343	2.28255796432495	0
17	0	233.5	-448.5	6.46585086360574	-12.4194184318185	-0.826027572154999	0.575434386730194	-0.00365923923989849	0.0025491305119715	0	0.00445960740221344	64	64	0.822664797306061	0.130363717675209	6.31053495540581	2.86152935028076	1.87874341011047	0
