>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:33:27.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#9, 0.050 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-1.14048457145691	0.620861351490021	-0.00505225979985913	0.00275036850644301	0	0.00575237829132492	64	64	0.638715267181396	0.122123181819916	5.23009028804419	2.75910520553589	3.17013430595398	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-1.087322473526	0.889345765113831	-0.00481675575449585	0.00393973401281503	0	0.00622275181010785	64	64	0.612457633018494	0.139748260378838	4.38257786793344	2.89289379119873	2.17774415016174	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-0.981915533542633	1.32683730125427	-0.00434981103745875	0.005877788201481	0	0.00731226710419328	64	64	0.594590187072754	0.118515111505985	5.01699892543008	2.93821430206299	3.29050946235657	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	-0.776655435562134	2.01577711105347	-0.00344052443464458	0.00892973909383253	0	0.00956961068535744	64	64	0.852223694324493	0.209280088543892	4.07216807033106	2.66601467132568	2.68783736228943	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	-0.761662721633911	2.02251625061035	-0.00337410785368761	0.00895959296886162	0	0.00957386598903447	64	64	0.87346738576889	0.183027625083923	4.7723254091746	2.65761065483093	2.6271185874939	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	-0.739087700843811	2.05902218818665	-0.00327410223075041	0.00912131149227599	0	0.00969113351247061	64	64	0.877882242202759	0.188290432095528	4.66238370390149	2.65286922454834	2.64453482627869	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.614616274833679	2.05610799789429	-0.00272270329243879	0.00910840185120613	0	0.0095066343940278	64	64	0.88137811422348	0.148701354861259	5.92716935932305	2.7024564743042	2.43859910964966	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.45634463429451	1.99566829204559	-0.00202157197776233	0.00884065855698112	0	0.00906884761049592	64	64	0.808093011379242	0.21752655506134	3.71491660478587	2.83830118179321	2.31099414825439	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.382070511579514	1.9527782201767	-0.00169254327035648	0.0086506588048236	0	0.0088146809630015	64	64	0.806545317173004	0.187582358717918	4.29968640273826	2.89756917953491	3.01383209228516	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.367671549320221	1.73467624187469	-0.0016287569640767	0.00768448365013709	0	0.0078551981653713	64	64	0.810181677341461	0.176673650741577	4.58575273641979	2.92240142822266	2.10538673400879	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	-0.230634301900864	1.35430991649628	-0.00102169239385132	0.00599948979487202	0	0.00608586338545544	64	64	0.80303281545639	0.153483882546425	5.23203350171634	2.74623656272888	2.44492554664612	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	-0.22053587436676	1.19060957431793	-0.000976957128904101	0.0052743097453477	0	0.00536402726704351	64	64	0.794505596160889	0.14248862862587	5.57592282151167	2.84856915473938	2.96894025802612	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	-0.231963038444519	1.00423049926758	-0.001027578595552	0.00444866463626136	0	0.00456580056681838	64	64	0.781905055046082	0.198121979832649	3.94658409787014	2.81925296783447	2.54673933982849	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	-0.368337273597717	0.560339510440826	-0.00163170607192889	0.00248226135953466	0	0.00297053634251602	64	64	0.800839126110077	0.12300019711256	6.51087677019908	2.92513418197632	3.86580467224121	0
14	0	185.5	-448.5	5.13668265193701	-12.4194184318185	-0.414686053991318	0.47826874256134	-0.00183702763945869	0.00211869410779059	0	0.00280419957751258	64	64	0.82083660364151	0.127057939767838	6.46033301926158	2.62284445762634	2.47112536430359	0
15	0	201.5	-448.5	5.57973887771368	-12.4194184318185	-0.595435619354248	0.563455045223236	-0.00263773444933564	0.00249606294136239	0	0.00363152491833041	64	64	0.847254514694214	0.161851078271866	5.23477831436536	2.83799958229065	2.57171154022217	0
16	0	217.5	-448.5	6.02279510349035	-12.4194184318185	-0.639341533184052	0.595601320266724	-0.00283223430402024	0.00263846849175924	0	0.00387079670544389	64	64	0.808578610420227	0.141701132059097	5.70622548084517	2.88457417488098	2.25093412399292	0
17	0	233.5	-448.5	6.46585086360574	-12.4194184318185	-0.842964708805084	0.689687490463257	-0.00373426946543906	0.00305526306075495	0	0.00482487313936068	64	64	0.847125828266144	0.105803243815899	8.00661489869035	2.75560164451599	2.34667634963989	0
18	0	249.5	-448.5	6.90890708938241	-12.4194184318185	-1.03150248527527	0.813790738582611	-0.00456947745742295	0.00360503099904841	0	0.00582034129050835	64	64	0.783649563789368	0.114955067634583	6.817007548379	2.89587473869324	2.67147970199585	0
19	0	265.5	-448.5	7.35196331515908	-12.4194184318185	-1.13629055023193	0.93689376115799	-0.00503368060522116	0.00415036801435255	0	0.00652407043876293	64	64	0.846541702747345	0.162488654255867	5.20985115314154	2.80405855178833	2.38529396057129	0
20	0	281.5	-448.5	7.79501954093575	-12.4194184318185	-1.20987498760223	1.02725923061371	-0.00535965405907184	0.0045506801624102	0	0.00703097301754735	64	64	0.830488920211792	0.140190541744232	5.92400107652741	2.788893699646	2.50403809547424	0
21	0	297.5	-448.5	8.23807530105114	-12.4194184318185	-1.19525218009949	1.07234680652618	-0.00529487613541011	0.00475041469013354	0	0.0071135190319259	64	64	0.886798679828644	0.149124205112457	5.94671186451517	2.60813093185425	2.25617265701294	0
22	0	313.5	-448.5	8.68113152682781	-12.4194184318185	-1.19022691249847	1.09948337078094	-0.00527261458262848	0.00487062760324246	0	0.00717798563570685	64	64	0.876335203647614	0.132201388478279	6.62878971041667	2.57945680618286	2.35484313964844	0
23	0	329.5	-448.5	9.12418775260448	-12.4194184318185	-1.20628547668457	1.10042345523834	-0.00534375279905979	0.00487479210579818	0	0.0072332075908418	64	64	0.877428352832794	0.159771934151649	5.49175521653241	2.5816502571106	2.17086791992188	0
24	0	345.5	-448.5	9.56724397838116	-12.4194184318185	-1.23153352737427	1.09365856647491	-0.00545559974089207	0.00484482416374498	0	0.00729629287449653	64	64	0.880901217460632	0.13164983689785	6.69124427510034	2.761887550354	2.61412191390991	0
25	0	361.5	-448.5	10.0103002041578	-12.4194184318185	-1.28574466705322	1.06293416023254	-0.00569575096131118	0.00470871738385705	0	0.00739010138051669	64	64	0.864712119102478	0.138943314552307	6.22348849161033	2.91617131233215	3.21991062164307	0
26	0	377.5	-448.5	10.4533564299345	-12.4194184318185	-1.28070163726807	1.03491342067719	-0.00567341072340643	0.00458458764149936	0	0.00729424657377661	64	64	0.870446801185608	0.145113483071327	5.99838679881841	2.85022902488708	3.48708915710449	0
27	0	393.5	-448.5	10.8964126557112	-12.4194184318185	-1.28222417831421	0.937580764293671	-0.00568015546429428	0.00415341138592604	0	0.00703668901112535	64	64	0.848419964313507	0.134690940380096	6.29901285059912	2.81454801559448	2.94695210456848	0
28	0	409.5	-448.5	11.3394688814878	-12.4194184318185	-1.24567723274231	0.908001065254211	-0.00551825527858227	0.00402237557177374	0	0.00682866359985636	64	64	0.835633993148804	0.129747897386551	6.44044342899249	2.68666625022888	2.34996175765991	0
29	0	425.5	-448.5	11.7825251072645	-12.4194184318185	-1.16425001621246	0.902778267860413	-0.00515753891030854	0.00399923897705261	0	0.00652641708802949	64	64	0.848287880420685	0.126845702528954	6.68755711473202	2.69822645187378	2.52730202674866	0
30	0	441.5	-448.5	12.2255813330412	-12.4194184318185	-1.19922089576721	0.791639149188995	-0.00531245724358723	0.00350690114495193	0	0.00636557598379028	64	64	0.857967674732208	0.153540253639221	5.58790059542434	2.72777724266052	2.18066883087158	0
31	0	457.5	-448.5	12.6686375588179	-12.4194184318185	-1.15767562389374	0.817315936088562	-0.00512841485299843	0.00362064735554425	0	0.0062777166372547	64	64	0.876894891262054	0.205555886030197	4.26596828822131	2.85125756263733	3.1841926574707	0
32	0	473.5	-448.5	13.1116937845945	-12.4194184318185	-1.15561211109161	0.816395282745361	-0.00511927364842839	0.00361656893134468	0	0.00626789705743968	64	64	0.874814569950104	0.155114695429802	5.6397916878611	2.8367121219635	3.01465153694153	0
33	0	489.5	-448.5	13.5547500103712	-12.4194184318185	-1.10911452770233	0.854605853557587	-0.00491329289495956	0.00378583885018073	0	0.00620266256306095	64	64	0.89134556055069	0.198478206992149	4.4908988954437	2.6900007724762	3.3367772102356	0
34	0	505.5	-448.5	13.9978062361479	-12.4194184318185	-1.07784628868103	0.928728342056274	-0.00477477697727564	0.00411419582955578	0	0.0063027852975217	64	64	0.921379745006561	0.216428354382515	4.257204411295	2.73156404495239	2.7422239780426	0
