>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:23:43.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#15, 0.087 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-0.427168160676956	0.817720532417297	-0.0018931704397645	0.00362406303294605	0	0.00408875618993897	64	64	0.767483651638031	0.147931173443794	5.18811305130107	2.37636995315552	2.38738989830017	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-0.266128093004227	0.880514442920685	-0.00117945550545729	0.00390235993357141	0	0.00407670557441875	64	64	0.760502576828003	0.140247896313667	5.42255960208575	2.66978096961975	2.06926703453064	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-0.191374957561493	0.932953536510468	-0.000848156407519791	0.00413476522734352	0	0.0042208592462751	64	64	0.76427435874939	0.135912120342255	5.6232980312925	2.74866080284119	3.21810054779053	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	-0.122605413198471	0.942253410816193	-0.000543376041076226	0.00417598142449928	0	0.00421118491398545	64	64	0.792132794857025	0.122259818017483	6.4790935215015	2.78585982322693	2.60724902153015	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	-0.0846485272049904	0.904005348682404	-0.000375154574301899	0.00400646949155181	0	0.00402399537044404	64	64	0.801446616649628	0.104029841721058	7.70400688293461	2.76961827278137	2.80325126647949	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	-0.0949530750513077	0.813685059547424	-0.000420823393220592	0.00360617818418858	0	0.00363064917396315	64	64	0.800300121307373	0.104539781808853	7.65546003119358	2.84328269958496	2.94858622550964	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	-0.0398340411484241	0.761816561222076	-0.000176540847705149	0.00337630171673626	0	0.00338091407068335	64	64	0.788298308849335	0.100552260875702	7.83968756131494	2.90318751335144	3.90278816223145	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	-0.0116605758666992	0.678213000297546	-5.16786117824936E-05	0.00300577833795601	0	0.00300622256259269	64	64	0.781631410121918	0.115853488445282	6.74672312945574	2.80445003509521	2.22297668457031	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	0.0119264060631394	0.676013052463531	5.28567470374711E-05	0.00299602836922758	0	0.00299649458950352	64	64	0.775464773178101	0.0989504233002663	7.83690202946321	2.78839826583862	3.12021350860596	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	0.00709533644840121	0.702575027942657	3.14458858614587E-05	0.00311374862890035	0	0.00311390741155167	64	64	0.73950868844986	0.0986709222197533	7.49469724021506	2.86794281005859	3.23302245140076	0
