>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:04:32.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#21, 0.125 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-0.0981835424900055	-0.00764976534992456	-0.000434792591270733	-3.3875955325663E-05	0	0.000436110281664105	64	64	0.791404128074646	0.112811326980591	7.01528959242548	3.0154550075531	2.55613803863525	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-0.0445121265947819	0.0314874425530434	-0.000197115956241711	0.000139437897563328	0	0.000241449016320144	64	64	0.806613266468048	0.172832563519478	4.6670213647392	2.95772981643677	2.11687874794006	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-0.0109626045450568	0.0452620573341846	-4.85464174172241E-05	0.00020043692349538	0	0.000206232186974633	64	64	0.818125009536743	0.10127230733633	8.07846716496454	2.93109273910522	2.36524963378906	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	0.0653048530220985	0.0545818693935871	0.000289193744164639	0.000241708455696169	0	0.000376903169552857	64	64	0.834962785243988	0.153556808829308	5.43748461308626	2.89298820495605	2.87677836418152	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	0.0872972160577774	0.0668559819459915	0.000386583961200481	0.00029606270964613	0	0.000486929447764729	64	64	0.822454273700714	0.164639875292778	4.99547434810764	2.81999230384827	2.6445472240448	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	0.101693525910378	0.0863132253289223	0.000450336080005784	0.000382226490814557	0	0.000590677302116297	64	64	0.804568111896515	0.144951418042183	5.55060531841347	2.80782890319824	2.83194351196289	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	0.0725577473640442	0.206621736288071	0.00032131220969534	0.000914996524419489	0	0.000969773259993823	64	64	0.817268311977386	0.122500792145729	6.6715349155061	2.69835472106934	2.15625691413879	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	0.0556253045797348	0.293540298938751	0.000246329167853244	0.00129990367001636	0	0.00132303726714604	64	64	0.82921439409256	0.104900918900967	7.90473908884814	2.81675243377686	2.90356373786926	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.0296480916440487	0.284251511096954	-0.000131292579848199	0.00125876952438385	0	0.0012655980629887	64	64	0.88110339641571	0.28537654876709	3.08751157101848	2.64366698265076	2.20075535774231	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.0366101674735546	0.293312728404999	-0.000162123194773734	0.00129889590456445	0	0.00130897459913397	64	64	0.881794393062592	0.222436934709549	3.96424449120381	2.62522649765015	2.38716506958008	0
