>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=119, Height=74}
Originator:7.Project 2024-11-28 14:55:45.Run 16:04:32.Adaptive PIV
CameraInfo:GenTLCamera.0
TimeStamp:#20, 0.119 s
>>*DATA*<<
X[-]	Y[-]	X (pix)[pix]	Y (pix)[pix]	X (mm)[mm]	Y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	W[m/s]	Length[m/s]	IA Width[pix]	IA Height[pix]	Peak height 1[-]	Peak height 2[-]	Peak height ratio[-]	Peak width 1[pix]	Peak width 2[pix]	Status[-]
0	0	-38.5	-448.5	-1.0661039268598	-12.4194184318185	-0.10866067558527	-0.0271276663988829	-0.000481574232163907	-0.000120227350382971	0	0.000496355071359572	64	64	0.78931337594986	0.14551830291748	5.42415187728968	3.02833986282349	3.03433442115784	0
1	0	-22.5	-448.5	-0.623047759290785	-12.4194184318185	-0.0763677284121513	-0.0178290531039238	-0.00033845482714051	-7.90167419122465E-05	0	0.000347556204831879	64	64	0.805209338665009	0.149813175201416	5.37475650978258	2.95241570472717	2.47688770294189	0
2	0	-6.5	-448.5	-0.179991577169858	-12.4194184318185	-0.0249438900500536	-0.00213495502248406	-0.000110549052206186	-9.46192649842695E-06	0	0.000110953237883118	64	64	0.821760296821594	0.126270845532417	6.5079179073892	2.89450716972351	2.32030081748962	0
3	0	9.5	-448.5	0.263064604951069	-12.4194184318185	0.0253168754279613	0.032628808170557	0.000112202089480313	0.000144607910419522	0	0.000183032119147566	64	64	0.828324794769287	0.142905429005623	5.7963143915036	2.88246917724609	2.58707404136658	0
4	0	25.5	-448.5	0.706120801623911	-12.4194184318185	0.0647796541452408	0.038734819740057	0.000287097535854698	0.000171669198390793	0	0.000334507561603586	64	64	0.823106944561005	0.15145568549633	5.43463879790071	2.80662083625793	2.5932354927063	0
5	0	41.5	-448.5	1.14917696919292	-12.4194184318185	0.0770308673381805	0.0770977735519409	0.000341393798552204	0.000341690320806876	0	0.000483013458428446	64	64	0.803994119167328	0.149956464767456	5.36151689368055	2.80595588684082	2.71766376495361	0
6	0	57.5	-448.5	1.59223307855427	-12.4194184318185	0.0619287565350533	0.233126178383827	0.00027446261691821	0.00103319402118384	0	0.001069027414754	64	64	0.819274246692657	0.133064165711403	6.15698631042069	2.78576922416687	2.83957266807556	0
7	0	73.5	-448.5	2.03528930433095	-12.4194184318185	0.0317812077701092	0.307737231254578	0.000140851422528857	0.00136386342208386	0	0.00137111726607416	64	64	0.829604208469391	0.106485329568386	7.79078406229292	2.89122223854065	2.94393229484558	0
8	0	89.5	-448.5	2.47834553010762	-12.4194184318185	-0.0418672561645508	0.382858902215958	-0.000185551871748038	0.00169679583592392	0	0.00170691113005861	64	64	0.863010287284851	0.257933050394058	3.34586934852429	2.84144449234009	2.75681161880493	0
9	0	105.5	-448.5	2.92140175588429	-12.4194184318185	-0.0492296740412712	0.382465451955795	-0.00021818143821037	0.0016950521001528	0	0.00170903620857253	64	64	0.866723656654358	0.256103008985519	3.38427752210972	2.80679178237915	2.60185837745667	0
10	0	121.5	-448.5	3.36445774883032	-12.4194184318185	-0.0677487775683403	0.375114381313324	-0.000300256420842092	0.0016624728236007	0	0.00168936964796571	64	64	0.867751061916351	0.264577269554138	3.27976421927202	2.80086731910706	2.7581672668457	0
11	0	137.5	-448.5	3.80751397460699	-12.4194184318185	-0.0833310708403587	0.37109300494194	-0.000369315727508526	0.00164465044924254	0	0.00168560648040367	64	64	0.87919819355011	0.240059435367584	3.66241881808921	2.78242230415344	2.63282561302185	0
12	0	153.5	-448.5	4.25057020038366	-12.4194184318185	-0.102021411061287	0.34468001127243	-0.000452149615594492	0.00152759046340099	0	0.00159310134604045	64	64	0.875867664813995	0.118824869394302	7.37108039149247	2.62306952476501	2.31055736541748	0
13	0	169.5	-448.5	4.69362642616034	-12.4194184318185	-0.116237998008728	0.390086144208908	-0.000515156236033114	0.00172882631516281	0	0.00180394744256124	64	64	0.911643505096436	0.134669110178947	6.76950715635567	2.60476040840149	2.98451614379883	0
14	0	185.5	-448.5	5.13668265193701	-12.4194184318185	-0.115529522299767	0.408055603504181	-0.000512016336122569	0.00180846532454603	0	0.00187954982869349	64	64	0.885602533817291	0.127851977944374	6.92678007846386	2.757976770401	3.39538979530334	0
15	0	201.5	-448.5	5.57973887771368	-12.4194184318185	-0.113568976521492	0.445723205804825	-0.000503327375533015	0.0019754047123023	0	0.00203851961588479	64	64	0.86797046661377	0.120230011641979	7.2192496262781	2.78269076347351	3.14762687683105	0
16	0	217.5	-448.5	6.02279510349035	-12.4194184318185	-0.103005237877369	0.454984098672867	-0.00045650984657028	0.00201644814727137	0	0.00206747777996518	64	64	0.859613478183746	0.129231363534927	6.65174037223107	2.6785876750946	2.86411285400391	0
17	0	233.5	-448.5	6.46585086360574	-12.4194184318185	-0.0708727836608887	0.414982885122299	-0.000314101731734842	0.00183916640668324	0	0.00186579553256807	64	64	0.869315564632416	0.123498052358627	7.03910343547768	2.69634032249451	2.23995637893677	0
18	0	249.5	-448.5	6.90890708938241	-12.4194184318185	-0.0438591465353966	0.403135418891907	-0.000194379748721267	0.0017866595138054	0	0.00179720218812027	64	64	0.888959109783173	0.109730757772923	8.10127559332808	2.59030270576477	3.96466302871704	0
19	0	265.5	-448.5	7.35196331515908	-12.4194184318185	-0.0156982205808163	0.366627067327499	-6.95730859561401E-05	0.0016248578198853	0	0.00162634662637824	64	64	0.886965990066528	0.117102988064289	7.57423875110332	2.57318043708801	3.23982286453247	0
20	0	281.5	-448.5	7.79501954093575	-12.4194184318185	-0.00249502924270928	0.296357750892639	-1.10577426958967E-05	0.00131343060001453	0	0.00131347714663334	64	64	0.911668539047241	0.190733358263969	4.77980646566039	2.57657837867737	2.48611879348755	0
